order_confirm_time,true_kpt,rider_travel_time,rider_arrival_time,for_time
1109,17.219097140731144,12.32390216028801,1121.323902160288,1121.3044600193884
550,10.337041717194595,8.556255598529482,558.5562555985294,556.1494537091244
521,15.009068055973382,12.267805845374957,533.2678058453749,537.9543337897709
335,22.72237419353896,9.392627422505347,344.39262742250537,357.8441674077733
851,5.513115087556711,13.841622285032392,864.8416222850324,860.7791818368693
1291,5.239561002387491,11.317981420310304,1302.3179814203104,1296.0225652252605
284,12.567836169738197,10.62279478385716,294.62279478385716,294.0334300269129
1219,19.248010485105123,6.871115819191447,1225.8711158191913,1240.9009538217433
1399,19.0643105941948,11.888886525770836,1410.8888865257709,1411.440623536236
191,11.449360210362581,14.832460928177507,205.8324609281775,206.36042135520398
1008,11.653986359093935,13.485811953240324,1021.4858119532403,1019.2186239526394
278,20.49388425993595,8.776253941686113,286.7762539416861,299.0171303718809
61,5.0,9.770403815945361,70.77040381594536,71.16244570567795
734,14.37737376203158,10.290987894978155,744.2909878949781,749.5676878129053
884,16.009537209013978,7.585789944773512,891.5857899447735,899.3243594725527
1065,16.246572708109777,15.440999727636722,1080.4409997276366,1082.055738498345
1032,18.069206707377123,14.073642364299964,1046.0736423643,1046.3186089354087
169,12.46528412314435,12.658605898388126,181.65860589838812,181.4249027190741
28,7.759578292513379,5.777608676870335,33.77760867687034,34.431123405904536
1438,21.800556831240858,3.0,1441.0,1459.0974832339998
713,13.48837878961846,9.986311513029111,722.9863115130291,723.3090300733672
1024,10.863845282238385,6.687334634358601,1030.6873346343586,1031.4489064756563
1392,15.287064738781854,7.4676768027737594,1399.4676768027737,1397.5709295825907
79,17.995466629145707,10.67227744543125,89.67227744543125,89.68486984621305
1250,12.640401293549294,10.651619433679194,1260.6516194336791,1259.9498059911516
1396,10.164444726995168,7.308291005916082,1403.308291005916,1409.216104641497
970,14.445340321852449,12.928927379443309,982.9289273794433,982.7658966374909
89,12.00303677277989,5.942648335270009,94.94264833527001,94.38422796583724
868,16.708779878885796,15.628512517647659,883.6285125176477,884.1998600279744
924,19.852619100066054,9.631633752527456,933.6316337525275,945.1504055825732
449,8.841346162450872,10.568754760481767,459.56875476048174,459.46076979612866
1262,22.635506299462385,10.88643257326955,1272.8864325732695,1271.7890867047029
826,16.378175789437037,10.836169104911983,836.836169104912,835.2417414461175
822,12.003124885231136,10.778167926999082,832.7781679269991,834.6078214658944
770,22.58116661466948,10.937375443293842,780.9373754432938,791.6810356717109
1101,18.114249661737492,8.030413145593547,1109.0304131455935,1108.2513329163455
448,20.302234070552338,14.624112990754547,462.62411299075455,462.95642700273413
673,11.257567317217232,13.82638974596086,686.8263897459609,686.7348236853111
1077,17.06856399976037,14.026265512917746,1091.0262655129177,1092.423059091688
577,13.050448044951109,10.609340643839518,587.6093406438396,590.1495935035499
797,10.657090314761502,10.34923294036227,807.3492329403623,803.5986286045735
1358,24.806517359818187,14.885846636713875,1372.885846636714,1380.0463144433884
132,14.026648690612602,14.259018932631234,146.25901893263122,146.28273082772952
204,12.593308253601373,11.126764203974936,215.12676420397494,213.7551748242518
110,9.49374047576444,11.463019824769882,121.46301982476989,121.40034072749671
92,19.775711602506192,10.228144119689155,102.22814411968915,102.58110409522806
1028,8.598544358823721,6.095190022774,1034.095190022774,1035.778116487147
523,26.908183972539753,8.339052083958453,531.3390520839584,547.512428187362
1096,14.79186982856538,7.29965302577826,1103.2996530257783,1108.339763820169
47,15.208326335626914,9.663015850927511,56.66301585092751,61.76638713656047
624,15.890642128805322,10.106906379551369,634.1069063795513,639.8202482518803
27,15.28279474794584,8.120427451934368,35.12042745193437,37.898534635461886
525,19.334245316710714,11.413110494254063,536.413110494254,541.9947084490606
1215,6.704542058061717,7.73094776414709,1222.730947764147,1221.3086940545493
1296,11.767135578787368,6.755355989156815,1302.755355989157,1302.973578721688
1417,19.552820611855402,9.976082076050147,1426.9760820760503,1428.4560262149403
110,17.007802840629992,14.940847031161555,124.94084703116155,122.99266679790445
612,20.33728086117376,14.187195807785692,626.1871958077857,629.71798228115
314,15.138454658081065,10.382096435611468,324.38209643561146,323.73145386648963
842,12.56437308117652,10.52189898750871,852.5218989875087,856.3801169756614
645,14.956047218483222,11.354233595942494,656.3542335959424,661.0887274795213
714,19.159090880526314,4.991784156635885,718.9917841566358,734.2458112652861
325,18.202910034745756,7.555647616029107,332.5556476160291,345.17789604614717
138,18.82102194000954,9.406111093896055,147.40611109389604,157.77467812865774
901,10.697933173580239,8.846333367310525,909.8463333673105,909.2443646884142
328,18.801255473176802,11.589412533745849,339.5894125337459,341.0309811544038
1118,15.84864642195187,10.268181757436949,1128.2681817574369,1128.3547715449097
917,14.221613823039602,11.595750676656538,928.5957506766565,932.6143160763445
1314,16.972260711891483,8.73704655753921,1322.7370465575393,1326.5560476085438
1065,16.80389212336714,13.603641766491835,1078.6036417664918,1078.1955663934702
799,5.646040394870722,8.945459547876073,807.9454595478761,801.4855365213837
1248,15.080267093219655,12.060495371627939,1260.060495371628,1257.720902369113
103,10.575920290410075,10.860823783672894,113.8608237836729,110.61874779885038
1038,20.718770216034645,9.961767548534896,1047.961767548535,1060.827560647733
922,12.563024880394261,11.211461676037917,933.211461676038,934.0417974925822
1277,10.719580870455664,11.976115377129261,1288.9761153771292,1288.066957760044
864,15.435176140733363,7.157975860173627,871.1579758601737,873.4151741412668
14,10.331809453685377,8.667120219771665,22.667120219771665,23.044420712816517
843,21.652192816345416,15.997951618749411,858.9979516187494,867.0161409135891
1277,16.79085922680674,10.51178261074259,1287.5117826107426,1288.3473480090925
814,19.068442879783255,5.496506654970739,819.4965066549707,834.8041409531096
682,10.317429912516317,10.328184383814678,692.3281843838147,693.7689631603137
887,11.986760973473423,13.905547504480285,900.9055475044803,900.5762737974245
1369,12.648592766352781,17.61607330521246,1386.6160733052125,1387.1400259723202
968,11.017485206712065,11.982325695166422,979.9823256951664,977.1870024467194
243,16.23051841145091,12.469511751885744,255.46951175188573,255.54282971907415
1233,19.202636251257783,9.884524839940777,1242.8845248399407,1253.1460124616533
1203,7.351178484135961,12.413317330332596,1215.4133173303326,1215.256103436968
62,10.46548252929123,7.838103294090449,69.83810329409044,70.28350211850218
1384,15.071059444080985,9.193333928335509,1393.1933339283355,1392.086808019594
1383,27.866799016249303,10.177655302043465,1393.1776553020434,1392.3951115968089
722,18.371402343733877,8.655918580599309,730.6559185805993,736.1232061950735
285,16.515528330502892,13.499502489775319,298.4995024897753,298.73431657657085
501,24.090098039805575,3.7648700352431703,504.7648700352432,522.6088178844304
830,13.50681104100741,7.8525703933941475,837.8525703933941,837.0239123570564
161,19.608173591769237,8.91432708630099,169.914327086301,169.844737263388
1201,13.71591486037134,13.072859745338171,1214.072859745338,1213.1748704387032
327,11.879853531797282,10.296237332912003,337.296237332912,337.1658921869248
1006,19.30982542530078,11.870198316749054,1017.8701983167491,1027.809436064123
451,17.101622935922602,4.920201475870631,455.9202014758706,455.01966859068347
329,6.651104139657999,15.294060802788156,344.2940608027882,334.6056580986199
745,20.245046129184445,8.624464457420572,753.6244644574206,754.7130047350431
260,20.926051457554447,7.98988241933396,267.989882419334,267.6229092204536
853,17.36198321419679,8.934903017059828,861.9349030170598,870.8769296833622
58,15.571138243310198,10.450905284385632,68.45090528438563,70.6061448228187
1382,18.36128642206886,11.852169429160977,1393.852169429161,1392.6519994327593
665,8.557763101213375,10.302452266762156,675.3024522667622,675.4982975218599
933,10.10813611192484,9.55391072766334,942.5539107276634,941.87466881095
587,16.28014867156938,12.948072951836542,599.9480729518366,601.2726328884426
1424,17.551481947911615,4.477377306005064,1428.477377306005,1438.9923280144403
129,17.588295102345615,7.822768560539603,136.8227685605396,135.38840359338076
148,17.905110049329927,9.324982289888874,157.32498228988888,168.32029439019044
186,17.869834796008377,4.739278846273939,190.73927884627395,191.23259674715484
68,15.92418061847437,4.735639478274297,72.7356394782743,83.67639266099324
1267,14.973317645816683,8.02369352265593,1275.023693522656,1284.271864298388
72,11.484117874370563,10.539536256184178,82.53953625618418,82.20468398380807
938,10.276546562317849,16.908735693169337,954.9087356931693,954.6009500764895
816,11.705507890118986,6.041956332587784,822.0419563325878,827.2530174521016
215,18.458103404754336,13.858445365319328,228.85844536531934,235.1334982815553
1223,21.839926537212072,9.789502865624058,1232.789502865624,1231.128541932108
488,17.148091095662927,10.623063061489333,498.62306306148935,499.4415477961279
334,15.66923827123,6.756830378775213,340.7568303787752,351.77554397789584
826,14.802224230716725,12.044502092117874,838.0445020921179,839.8713238659087
614,19.432587062845272,10.28836233082295,624.2883623308229,623.8260870421178
187,20.094434976112403,9.849642472974248,196.84964247297424,202.93439985441861
38,8.579295579550184,11.237711189932368,49.23771118993237,42.71992638692187
920,15.726481198705198,15.140721972466617,935.1407219724666,934.9226180740927
738,19.97928764359247,10.246851967826272,748.2468519678263,760.1102483937232
1062,27.98852321617192,8.04888716778992,1070.0488871677899,1069.2428568481193
1382,13.99604066979633,15.213188286233379,1397.2131882862334,1397.3816644456483
1165,18.930874600946012,8.643015503096498,1173.6430155030964,1180.748245609194
948,18.183157422064074,9.895945337839656,957.8959453378396,958.1301600703762
1367,11.757240719703146,12.4055719961205,1379.4055719961204,1380.4203262351216
225,16.038063441140324,13.501308743150908,238.5013087431509,244.28028055671575
1353,14.358942369524446,8.49658009816429,1361.4965800981643,1362.011852951151
726,20.970909812755345,14.261512743969565,740.2615127439695,745.8294172252564
215,14.564455783188052,12.836229699931398,227.8362296999314,225.07312138520038
634,10.608144064536079,11.630497308368026,645.630497308368,646.775363372347
954,10.171912000614242,7.439757880751037,961.439757880751,961.2043011585463
913,15.510644604355168,8.447166102891487,921.4471661028915,928.958220507633
1063,15.216358473721451,13.091420261307489,1076.0914202613076,1081.9463649417164
39,19.10241219135613,5.081811197007831,44.08181119700783,59.02750929665121
1170,13.108535582314854,11.640338062495719,1181.6403380624956,1181.175831136993
556,10.24834515901641,13.200024068767462,569.2000240687674,568.5869363399078
421,15.974264106009235,9.523976668868091,430.5239766688681,439.05467596245654
425,14.526233132107988,8.889029894208111,433.88902989420814,437.8591151575494
81,17.09126277393,11.20123608771531,92.20123608771532,98.4734609099698
16,15.232182740780743,9.15067299629424,25.15067299629424,24.26864565508681
364,13.461108825234996,10.657450982991817,374.6574509829918,378.5371535348287
1435,15.239770251415528,11.823689529149618,1446.8236895291495,1447.010298652306
1219,17.593198238067835,8.12587983051369,1227.1258798305137,1237.5740373814733
400,11.981098804689655,4.570123297057882,404.5701232970579,413.9111287268161
209,16.835511333940335,8.42258383806113,217.42258383806114,218.9881078672955
569,14.67124869463506,12.034898233576122,581.0348982335761,580.9868687028619
38,21.493298670821677,10.323039609179816,48.323039609179816,48.78676346657025
1107,17.889084454405697,6.159086803987317,1113.1590868039873,1126.633999110966
747,5.766137827642993,8.299991762469684,755.2999917624696,756.2421582676335
1186,19.30048192071535,10.222618641400466,1196.2226186414005,1195.9932160386702
1294,27.577731039371123,5.0307588835745305,1299.0307588835744,1298.872103387706
198,9.066792413174763,7.166893667370842,205.16689366737083,205.4901394302798
377,21.246008837437667,11.474213701058492,388.4742137010585,387.79782139899925
1016,24.00470216455408,11.333965557000877,1027.333965557001,1026.3386101930769
385,11.826974823533217,12.987256710044068,397.98725671004405,397.53495039079496
606,5.0,12.705474401085072,618.7054744010851,613.5493546771295
101,16.289984960600332,11.407350129343188,112.40735012934319,116.64327253602792
1333,15.238017759071756,14.510194905301452,1347.5101949053014,1349.992742340223
241,16.04191403973776,3.874795394727128,244.87479539472713,244.60560926304575
115,14.56930777258318,5.8438844029908035,120.84388440299081,127.35466874589056
89,19.94441368654509,11.86992941996381,100.86992941996381,102.26928485654982
8,19.623168414563843,15.435940372404614,23.435940372404616,28.33901987194738
1341,17.590334719225456,13.923959911420315,1354.9239599114203,1355.5753691923474
1413,24.88272136864114,9.406140620295009,1422.406140620295,1440.5172778221036
808,13.890437736032235,6.35644313305219,814.3564431330522,825.3548682410036
1324,20.375414105179814,5.327251642414799,1329.3272516424147,1330.381615190802
684,17.6141774401775,8.278899988184262,692.2788999881842,707.5441981436189
913,14.516855466883896,6.066336969474655,919.0663369694746,929.9137453725473
1082,9.36086389749347,11.692832164080208,1093.6928321640803,1090.8461108226468
861,6.657079630612053,9.724722028001498,870.7247220280015,868.6626590726936
804,8.871171684988294,5.606875359370539,809.6068753593705,809.7475579621973
1140,25.00868551265068,14.70612703303279,1154.7061270330328,1161.9216098889804
931,6.835238597290083,8.281694726354422,939.2816947263544,940.7883192967419
910,21.900456770737257,12.247907252192508,922.2479072521925,921.5306193022363
477,12.2484742307729,7.985129896185845,484.98512989618587,489.8960744859848
1004,13.542550105032548,7.318397051485568,1011.3183970514856,1011.178891575999
13,5.0,10.705599486564102,23.705599486564104,17.275118117193735
27,9.40165052686928,12.421879374433253,39.42187937443325,38.17611331533355
459,7.220506747550522,9.182812088500572,468.18281208850055,468.2596339795608
843,8.585038879057151,9.222248672259322,852.2222486722593,853.4559355936353
971,10.808062544410575,11.561993261602627,982.5619932616027,982.2403582103852
155,25.383739917804206,10.521724124969515,165.52172412496952,182.56261333652506
333,15.241925591429018,7.937369645981226,340.9373696459812,349.7072057458602
836,14.596417099457089,10.572813252319946,846.57281325232,848.8072906346296
275,19.58163837351241,11.039465427693978,286.039465427694,283.93854656624205
1317,29.688764235838867,13.32454845021255,1330.3245484502127,1329.284642523087
374,13.027890764607397,8.718143123176803,382.7181431231768,386.11101688423355
85,12.030817455007732,12.415578024342844,97.41557802434285,94.59287240993548
426,14.8455618221421,16.010221801546315,442.0102218015463,441.24775991557203
587,20.25327198003806,10.594868132115597,597.5948681321156,606.7340603351391
1024,18.19365111014592,6.570985261808549,1030.5709852618086,1029.7993569393916
1243,16.48314159838088,11.027283295663825,1254.027283295664,1252.9156579679252
1184,20.02571286639009,9.24285986960665,1193.2428598696067,1207.2531354045072
1347,17.2676715075699,13.669570316279975,1360.66957031628,1365.6561383285418
18,17.98700034924929,12.103518226932696,30.103518226932696,38.566513406000034
1367,13.693000375224386,12.938778852522598,1379.9387788525225,1378.6039750143036
1088,8.609887082818119,5.068777853235827,1093.0687778532358,1094.6271023839056
304,5.0,3.546311146387991,307.546311146388,309.3146094547848
1290,23.210075800681846,13.029451268027902,1303.029451268028,1308.7118843445699
327,11.585038348244385,3.0,330.0,332.2909425725907
1177,6.846633162923679,10.512912914704657,1187.5129129147047,1188.5353538670984
497,5.0,10.538250438493806,507.53825043849383,505.6415607534307
618,13.73657155999518,11.176253589102608,629.1762535891027,630.2286423822618
963,13.59662461566613,7.388282151214732,970.3882821512148,969.4040097759223
750,27.278880997812777,12.936680619738176,762.9366806197381,762.2198143993805
588,22.793399550444914,7.052537819385071,595.0525378193851,594.8279046693881
1374,16.646578925758877,11.184477233223104,1385.184477233223,1386.1334172230606
444,11.689437415877952,14.192244109181116,458.1922441091811,455.5391490822579
1399,9.991158607176727,10.20541410558601,1409.205414105586,1409.4529119024232
1243,26.25227383908135,7.894024936579734,1250.8940249365796,1267.9264720039796
377,18.698749699391296,9.238759957517248,386.23875995751723,392.462328109965
49,16.87535957341389,12.078097977982639,61.07809797798264,66.79044484581004
856,16.197387308529482,7.653947089277178,863.6539470892772,862.4663486702476
482,16.549103551135136,9.759222861377362,491.75922286137734,500.735645362055
661,15.219057359895547,9.558993995114534,670.5589939951145,673.1451614398429
589,16.33875612182231,8.358714107838695,597.3587141078388,597.5222874434274
1343,17.07270907189894,7.683087924020574,1350.6830879240206,1352.360788738097
458,12.232058791460027,10.908056046987957,468.90805604698795,469.1637620920838
1190,11.256823429818335,12.604309428873789,1202.6043094288739,1197.99382178705
1376,22.90477147451601,8.052167364801978,1384.052167364802,1382.8282270980399
560,17.466916502057614,12.89622392330614,572.8962239233061,571.5508554710707
66,19.12007415299176,4.018793072285634,70.01879307228563,70.3928496421332
1153,23.362861934188516,11.257057028098135,1164.2570570280982,1164.3534907468916
452,11.595563589804591,11.616267977339108,463.61626797733913,462.6955943842598
207,7.219966336131584,4.5342858020429375,211.53428580204294,214.17992853744272
236,16.91805985393966,7.740105326984327,243.74010532698432,254.49669107764888
1107,11.254103796854348,10.676028261067202,1117.6760282610671,1118.521185606419
737,14.237650818097281,7.953896850402057,744.9538968504021,743.7794069679089
769,15.435932021032151,12.124267365570029,781.1242673655701,780.0209007593962
1219,5.0,11.095902979065366,1230.0959029790654,1226.8041442944357
243,15.409146792737825,9.703331040426573,252.70333104042658,253.27177204668274
947,17.997970566407467,8.36121948690731,955.3612194869073,956.342288140582
858,9.817120418218513,13.939205546766145,871.9392055467662,869.9889115498818
792,17.373491164399763,4.0925581420793575,796.0925581420794,808.9369888369141
832,21.951037745086566,11.673430919055587,843.6734309190556,841.147712285453
1048,15.319783934554664,7.601383236301948,1055.601383236302,1055.9529311951278
963,17.5387883515575,10.161965255337378,973.1619652553373,973.2264396701474
988,5.1226671682306435,10.849898255320472,998.8498982553205,998.0566163614868
253,6.717835674144247,13.769309027035568,266.76930902703555,265.4380792343215
344,16.391645306101076,10.446002371606335,354.4460023716063,359.717473363865
82,11.454368075490436,12.563381880384082,94.56338188038409,95.50063996994803
784,22.60665080666083,7.801739110930012,791.80173911093,791.100067200906
419,5.0,12.80295973371782,431.80295973371784,431.674452252862
482,19.946847191410654,6.489660921821922,488.4896609218219,498.3428863162506
597,13.836640457400007,6.860566172126715,603.8605661721267,614.3351237014871
900,18.970085367705668,7.017681300873422,907.0176813008734,918.9082073733945
702,6.285878341332124,9.985114047879886,711.9851140478798,712.7174591023015
1250,8.80852155811977,5.884296571205931,1255.8842965712058,1254.270735173329
20,16.45724961605903,7.807954108588659,27.80795410858866,37.10760320911716
231,14.166379834565806,16.471924639796512,247.4719246397965,243.95494998855915
725,21.50870644699399,14.684533590180557,739.6845335901805,738.4932434508927
1439,15.313426984434367,9.909653598699702,1448.9096535986996,1449.168871617043
1223,16.184807078560212,8.635539052334641,1231.6355390523347,1230.288412762805
435,10.141929807446743,12.040796137886442,447.04079613788645,448.1986109799104
441,16.412717630533965,7.87644196977045,448.87644196977044,459.4048130021456
920,11.216024557152696,9.365991743347022,929.365991743347,930.9812228388428
118,11.782408848099285,12.783520384243712,130.7835203842437,132.6936462282615
350,23.996357875094997,17.090900331026155,367.09090033102615,367.51225989907516
521,17.78410420387499,9.368889524316863,530.3688895243168,529.3240803302958
123,5.1682170531199905,6.656572519385963,129.65657251938597,129.28759307427606
1195,16.052352707652425,9.506310786974218,1204.5063107869742,1212.773299684372
38,12.084612807155308,12.512688110075118,50.51268811007512,49.699042754015444
301,19.442994401654374,12.203347100462963,313.20334710046296,320.8050375190618
234,8.515840260220767,10.883574227361567,244.88357422736158,239.08084879193925
769,16.998439758763208,8.045929318624513,777.0459293186245,786.0593974592945
87,7.5403192676431265,7.078751056125772,94.07875105612577,90.99509901101149
1376,5.5041180604226625,10.235288197055928,1386.235288197056,1383.0108013026315
1390,16.90579192441389,9.464170076357966,1399.464170076358,1400.4817109929647
1209,13.954883713569874,7.448438637372099,1216.4484386373722,1223.4762093798706
301,7.9974601986252845,6.412350813894447,307.4123508138944,307.85695348211453
1036,23.19470413672095,17.87525901886498,1053.8752590188649,1059.8196874972352
1037,16.596665948466928,12.480983167351953,1049.480983167352,1055.192271294566
1014,16.157563696477858,3.0,1017.0,1018.5637356160498
535,8.748767509398403,8.625589038358797,543.6255890383588,543.0333331448599
821,7.371718427149526,13.787752310281547,834.7877523102816,828.7339514475716
515,10.821189324895457,15.376467732281897,530.3764677322819,530.4575679763219
697,24.30657798618197,15.659843938268232,712.6598439382682,723.3547030378049
158,17.962634746005914,7.022971480375448,165.02297148037545,176.73440351217457
1099,18.481937237283578,12.865915625711532,1111.8659156257115,1111.9348115114567
739,19.004683198147312,11.083434311040605,750.0834343110406,749.5043540025612
830,17.400297900433415,5.903613933423459,835.9036139334235,845.351924251775
1283,24.27046283167094,6.016852312730162,1289.0168523127302,1307.2388234111468
77,19.250469946584044,12.627147587202941,89.62714758720294,96.85803056556506
137,8.116542296809591,10.422658740733612,147.42265874073362,145.65421937517078
756,12.082938220659353,6.097294730457622,762.0972947304576,759.3831874299666
703,11.002508334182567,6.665760963596695,709.6657609635967,709.6141168084316
742,13.628858214727344,7.002061727049588,749.0020617270496,754.9908428812216
1431,14.908415702785744,9.699537770560141,1440.6995377705603,1440.4958640203834
162,19.43165098030795,7.922015326509692,169.9220153265097,179.29314979240363
204,5.317406327459421,7.846529841844834,211.84652984184484,208.34868443891472
595,20.265287165076895,16.099915895810394,611.0999158958103,612.171040469595
1093,11.359216119661065,10.74123213341891,1103.7412321334189,1104.533878235492
198,20.798956226446528,8.869257323758312,206.86925732375832,218.5899935336928
20,26.77790129284103,12.38279403886548,32.382794038865484,31.128504615696233
983,8.651550064634463,6.779596966781643,989.7795969667817,990.0053139419383
597,14.179102941897474,13.052503687252544,610.0525036872525,612.7156860373723
1377,20.06033932351929,3.1475564275529795,1380.147556427553,1401.4078160704557
197,19.701608102704398,9.290073443406863,206.29007344340687,207.44036397432302
21,17.182799020788337,12.711804523258586,33.711804523258586,35.48166694393555
1109,9.82813586038201,12.83347291717359,1121.8334729171736,1121.1442438469567
570,11.763796810059768,9.823354570291826,579.8233545702918,580.4718684518107
531,11.004039966748731,14.748361762366274,545.7483617623662,542.5534021147344
375,16.788121296619472,7.488042762005826,382.4880427620058,384.0706367274874
880,16.899339253545406,12.649329331441477,892.6493293314414,896.7436648595198
1011,12.40798550292239,13.622996349268739,1024.6229963492688,1023.8096417014798
708,13.973598629025105,4.507694654815402,712.5076946548154,722.3749022369365
163,10.283084753150321,6.628295599404721,169.6282955994047,167.76388995460456
1291,20.316874247854656,11.14023612532532,1302.1402361253254,1301.0216167908918
282,13.326123339467296,8.78905461027401,290.78905461027404,291.0870368466515
612,18.80452371578454,16.187574757729436,628.1875747577294,627.1200418434752
543,16.700588532023225,8.372595799881411,551.3725957998814,551.3635092251552
1012,16.515614807959217,13.446200448788318,1025.4462004487882,1026.8785424800058
1125,16.949434097361976,7.682890647057099,1132.682890647057,1132.1588940736017
226,8.713943625712313,11.015451530385073,237.01545153038506,234.12314080543425
645,9.967287173601793,13.419635683387137,658.4196356833871,658.2542366652436
724,21.529849586635944,12.210273266323265,736.2102732663233,744.3959276355295
985,12.714808320688014,9.094346484428344,994.0943464844283,993.4959786741981
545,23.20523314864479,8.011858684411209,553.0118586844112,564.1458854131656
952,24.719384465543015,5.13126625764648,957.1312662576465,977.5780465091829
930,16.91220708909649,9.047280403528786,939.0472804035288,938.3718189586731
1070,16.41643935773071,9.223285078887768,1079.2232850788878,1078.7140898384023
190,18.88765620407472,12.603540829093886,202.60354082909387,202.22545472811055
142,20.14341305348196,6.049753459533829,148.04975345953383,162.84467325202908
844,17.445935650738317,10.846622928669804,854.8466229286698,862.9390558421004
218,10.168438071174338,10.450408349114154,228.45040834911416,229.55748901840113
839,14.39809418023201,9.28516461790125,848.2851646179013,851.3706181974003
595,14.753115482219075,9.091106635294214,604.0911066352942,604.6319758577755
283,19.423755273816568,7.193683893866214,290.1936838938662,304.5957195061667
786,16.836436567006704,15.514551030385368,801.5145510303854,799.6293509783643
1226,13.518662782455591,11.966831194758674,1237.9668311947587,1239.4945548142825
987,17.14156481236748,12.697407141062476,999.6974071410625,1003.9326663752926
880,14.155891384049946,8.325671926882132,888.3256719268821,886.6335530383249
493,15.350260815565907,13.485634907824572,506.4856349078246,506.8331652839827
